Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,number,Income,Revenue,
813234108,Blue,375,0,74,10/12/2023,Week-50,Q4,2023,2922,1212,3895,70,0.415,Chip ,Grocery,623.2,1,9584,44627,4893.2,
813240408,Blue,225,0,87,10/12/2023,Week-50,Q4,2023,24880,836,1208,25,0.034,Swipe ,Entertainment,84.56,0,9585,10037,1517.56,
813247083,Blue,405,1,161,10/12/2023,Week-50,Q4,2023,16059,618,1357,26,0.038,Swipe ,Bills,325.68,0,9586,12387,2087.68,
813261408,Blue,125,0,96,10/12/2023,Week-50,Q4,2023,2151,1338,3446,58,0.622,Swipe ,Bills,447.98,0,9587,37491,4018.98,
813338733,Blue,250,1,74,10/12/2023,Week-50,Q4,2023,5884,1382,4477,82,0.235,Chip ,Entertainment,1208.79,0,9588,64398,5935.79,
813380058,Blue,190,1,81,10/12/2023,Week-50,Q4,2023,4100,863,3593,51,0.21,Swipe ,Fuel,323.37,0,9589,39169,4106.37,
813427833,Blue,200,1,84,10/12/2023,Week-50,Q4,2023,2110,844,4812,77,0.4,Chip ,Fuel,1347.36,0,9590,79337,6359.36,
813435108,Blue,360,0,109,10/12/2023,Week-50,Q4,2023,3537,0,4726,78,0,Chip ,Bills,1039.72,0,9591,75570,6125.72,
813449508,Blue,150,0,88,10/12/2023,Week-50,Q4,2023,9918,850,2485,40,0.086,Swipe ,Entertainment,447.3,0,9592,28389,3082.3,
813453408,Blue,250,1,119,10/12/2023,Week-50,Q4,2023,2448,1693,1269,30,0.692,Swipe ,Bills,203.04,0,9593,11011,1722.04,
813469458,Blue,290,1,56,10/12/2023,Week-50,Q4,2023,1438.3,673,2167,48,0.468,Swipe ,Fuel,498.41,0,9594,22812,2955.41,
813499458,Blue,440,1,55,10/12/2023,Week-50,Q4,2023,1438.3,0,2132,31,0,Swipe ,Entertainment,405.08,0,9595,22077,2977.08,
813573333,Blue,250,0,92,10/12/2023,Week-50,Q4,2023,2661,1466,1354,25,0.551,Swipe ,Fuel,135.4,0,9596,12372,1739.4,
813752433,Blue,470,1,76,10/12/2023,Week-50,Q4,2023,4075,1986,2449,27,0.487,Swipe ,Fuel,367.35,0,9597,27768,3286.35,
813755658,Blue,455,1,40,10/12/2023,Week-50,Q4,2023,11524,0,3598,72,0,Chip ,Bills,323.82,0,9598,39252,4376.82,
813764283,Gold,460,0,82,10/12/2023,Week-50,Q4,2023,17978,1820,15657,114,0.101,Swipe ,Grocery,4227.39,0,9599,221101,20344.39,
813804783,Blue,200,0,110,10/12/2023,Week-50,Q4,2023,2667,0,4399,54,0,Swipe ,Bills,1231.72,0,9600,60232,5830.72,
813807258,Blue,355,1,86,10/12/2023,Week-50,Q4,2023,1438.3,0,4670,82,0,Chip ,Entertainment,980.7,0,9601,73563,6005.7,
813810333,Blue,250,0,145,10/12/2023,Week-50,Q4,2023,2049,0,2703,54,0,Swipe ,Entertainment,513.57,0,9602,31677,3466.57,
813814008,Blue,245,0,81,10/12/2023,Week-50,Q4,2023,2324,1576,1272,37,0.678,Swipe ,Bills,101.76,0,9603,11074,1618.76,
813890883,Blue,430,1,87,10/12/2023,Week-50,Q4,2023,1555,0,3811,65,0,Online ,Bills,724.09,0,9604,42567,4965.09,
813895458,Blue,380,1,80,10/12/2023,Week-50,Q4,2023,2874,0,4617,89,0,Chip ,Grocery,923.4,0,9605,71177,5920.4,
813901458,Silver,190,0,106,10/12/2023,Week-50,Q4,2023,34516,1642,14954,95,0.048,Chip ,Travel,1644.94,0,9606,191224,16788.94,
813905508,Blue,355,0,87,10/12/2023,Week-50,Q4,2023,2002,1188,3735,73,0.593,Chip ,Bills,859.05,0,9607,41205,4949.05,
813915933,Blue,125,1,77,10/12/2023,Week-50,Q4,2023,2259,954,1393,35,0.422,Online ,Bills,320.39,0,9608,13197,1838.39,
813952233,Blue,150,1,88,10/12/2023,Week-50,Q4,2023,2978,2134,1413,46,0.717,Swipe ,Food,268.47,0,9609,13514,1831.47,
813961233,Blue,125,0,67,10/12/2023,Week-50,Q4,2023,4237,1676,2465,88,0.396,Swipe ,Bills,221.85,0,9610,28036,2811.85,
813964383,Blue,150,0,81,10/12/2023,Week-50,Q4,2023,8969,1226,2568,59,0.137,Online ,Entertainment,179.76,0,9611,29891,2897.76,
813967983,Blue,480,1,130,10/12/2023,Week-50,Q4,2023,1701,775,4471,71,0.456,Swipe ,Food,625.94,0,9612,64201,5576.94,
813971283,Blue,175,1,61,10/12/2023,Week-50,Q4,2023,2510,1508,3623,63,0.601,Chip ,Bills,362.3,0,9613,39403,4160.3,
813990483,Blue,125,0,87,10/12/2023,Week-50,Q4,2023,1864,1384,1662,32,0.742,Swipe ,Travel,299.16,0,9614,14975,2086.16,
814086333,Blue,375,1,43,10/12/2023,Week-50,Q4,2023,2220,1337,1685,44,0.602,Online ,Food,320.15,0,9615,14975,2380.15,
814091058,Blue,400,1,116,10/12/2023,Week-50,Q4,2023,3119,2517,2492,50,0.807,Swipe ,Bills,373.8,0,9616,28470,3265.8,
814092858,Blue,200,0,69,10/12/2023,Week-50,Q4,2023,2222,694,4372,65,0.312,Swipe ,Grocery,612.08,0,9617,59329,5184.08,
814181433,Blue,250,0,77,10/12/2023,Week-50,Q4,2023,3914,1683,4242,64,0.43,Swipe ,Food,1102.92,0,9618,54925,5594.92,
814191333,Blue,95,1,80,10/12/2023,Week-50,Q4,2023,24250,278,2153,41,0.011,Chip ,Grocery,495.19,0,9619,22589,2743.19,
814195758,Blue,480,0,89,10/12/2023,Week-50,Q4,2023,2596,1210,4642,78,0.466,Swipe ,Grocery,510.62,0,9620,72374,5632.62,
814219008,Blue,415,0,99,10/12/2023,Week-50,Q4,2023,1456,867,3953,69,0.595,Chip ,Entertainment,553.42,0,9621,46040,4921.42,
814312308,Blue,495,1,120,10/12/2023,Week-50,Q4,2023,5335,1373,1435,29,0.257,Swipe ,Entertainment,243.95,0,9622,14037,2173.95,
814364808,Blue,485,0,76,10/12/2023,Week-50,Q4,2023,3002,1002,2624,46,0.334,Swipe ,Fuel,314.88,0,9623,30956,3423.88,
814459833,Blue,470,0,114,10/12/2023,Week-50,Q4,2023,8017,0,3042,55,0,Swipe ,Grocery,395.46,0,9624,34330,3907.46,
814471983,Blue,435,0,71,10/12/2023,Week-50,Q4,2023,27310,0,1537,41,0,Swipe ,Fuel,368.88,0,9625,14975,2340.88,
814483608,Blue,200,1,160,10/12/2023,Week-50,Q4,2023,5798,2517,1860,43,0.434,Chip ,Entertainment,204.6,0,9626,17238,2264.6,
814489683,Blue,390,0,64,10/12/2023,Week-50,Q4,2023,5387,795,2596,59,0.148,Online ,Entertainment,311.52,0,9627,30422,3297.52,
814497483,Blue,320,0,95,10/12/2023,Week-50,Q4,2023,6479,1393,1618,47,0.215,Swipe ,Bills,291.24,0,9628,14975,2229.24,
814513008,Blue,250,1,88,10/12/2023,Week-50,Q4,2023,9620,2033,1735,43,0.211,Swipe ,Entertainment,416.4,0,9629,14975,2401.4,
814529508,Blue,390,0,91,10/12/2023,Week-50,Q4,2023,15370,686,4106,71,0.045,Swipe ,Fuel,698.02,0,9630,50414,5194.02,
814571058,Blue,270,1,98,10/12/2023,Week-50,Q4,2023,3450,2517,2545,64,0.73,Swipe ,Grocery,178.15,0,9631,29492,2993.15,
814586958,Blue,470,0,130,10/12/2023,Week-50,Q4,2023,3264,2042,4624,75,0.626,Swipe ,Food,1156,0,9632,71592,6250,
814590483,Blue,245,1,86,10/12/2023,Week-50,Q4,2023,3592,865,12777,95,0.241,Swipe ,Fuel,2683.17,0,9633,120016,15705.17,
814593858,Blue,200,1,101,10/12/2023,Week-50,Q4,2023,6103,1798,1468,34,0.295,Swipe ,Fuel,234.88,0,9634,14826,1902.88,
814611633,Blue,100,0,160,10/12/2023,Week-50,Q4,2023,2271,2154,4150,69,0.948,Swipe ,Bills,622.5,0,9635,51911,4872.5,
814752558,Blue,245,0,115,10/12/2023,Week-50,Q4,2023,2151,1163,2513,62,0.541,Swipe ,Grocery,150.78,0,9636,28912,2908.78,
814760358,Blue,175,1,154,10/12/2023,Week-50,Q4,2023,14627,1997,7766,82,0.137,Swipe ,Grocery,2096.82,0,9637,107673,10037.82,
814765533,Blue,320,1,149,10/12/2023,Week-50,Q4,2023,10587,2517,2971,54,0.238,Swipe ,Entertainment,386.23,0,9638,34000,3677.23,
814776033,Blue,150,1,60,10/12/2023,Week-50,Q4,2023,13395,1678,2650,69,0.125,Swipe ,Bills,344.5,0,9639,31192,3144.5,
814785108,Blue,320,0,103,10/12/2023,Week-50,Q4,2023,2493,1655,4473,76,0.664,Swipe ,Food,402.57,0,9640,64296,5195.57,
814829583,Blue,390,1,58,10/12/2023,Week-50,Q4,2023,6453,0,4822,74,0,Swipe ,Grocery,675.08,0,9641,79694,5887.08,
814833408,Blue,250,1,61,10/12/2023,Week-50,Q4,2023,6036,1409,1741,45,0.233,Swipe ,Fuel,104.46,0,9642,14975,2095.46,
814840833,Blue,250,1,52,10/12/2023,Week-50,Q4,2023,7924,2517,2393,37,0.318,Chip ,Bills,598.25,0,9643,26494,3241.25,
814845933,Blue,380,0,111,10/12/2023,Week-50,Q4,2023,1438.3,0,3628,74,0,Chip ,Grocery,399.08,0,9644,39481,4407.08,
814852533,Blue,430,0,117,10/12/2023,Week-50,Q4,2023,16813,1185,1482,46,0.07,Swipe ,Bills,414.96,0,9645,14975,2326.96,
814987983,Blue,380,1,112,10/12/2023,Week-50,Q4,2023,3680,683,4835,77,0.186,Swipe ,Entertainment,870.3,0,9646,80148,6085.3,
814989933,Blue,175,1,84,10/12/2023,Week-50,Q4,2023,1795,1058,5575,73,0.589,Online ,Bills,557.5,0,9647,100190,6307.5,
814995933,Blue,335,0,72,10/12/2023,Week-50,Q4,2023,5798,1794,1724,45,0.309,Swipe ,Bills,310.32,0,9648,14975,2369.32,
815001108,Blue,100,1,83,10/12/2023,Week-50,Q4,2023,5945,1685,3598,67,0.283,Swipe ,Bills,971.46,0,9649,39237,4669.46,
815015283,Blue,250,0,74,10/12/2023,Week-50,Q4,2023,2655,1650,4025,62,0.621,Chip ,Food,885.5,0,9650,47873,5160.5,
815062383,Blue,245,0,116,10/12/2023,Week-50,Q4,2023,4549,1193,1914,33,0.262,Swipe ,Entertainment,497.64,0,9651,18391,2656.64,
815072283,Blue,140,0,103,10/12/2023,Week-50,Q4,2023,1789,1156,5110,75,0.646,Swipe ,Entertainment,1379.7,0,9652,93535,6629.7,
815078433,Blue,300,0,151,10/12/2023,Week-50,Q4,2023,6551,1718,13363,99,0.262,Swipe ,Fuel,2672.6,0,9653,130258,16335.6,
815085708,Blue,100,1,119,10/12/2023,Week-50,Q4,2023,10882,2517,1861,46,0.231,Swipe ,Fuel,353.59,0,9654,17244,2314.59,
815088483,Blue,335,1,165,10/12/2023,Week-50,Q4,2023,2543,1156,3864,64,0.455,Chip ,Food,966,0,9655,43996,5165,
815091333,Blue,95,0,141,10/12/2023,Week-50,Q4,2023,3119,2196,4705,77,0.704,Chip ,Bills,423.45,0,9656,74778,5223.45,
815104608,Blue,320,1,51,10/12/2023,Week-50,Q4,2023,3818,584,2947,87,0.153,Swipe ,Fuel,707.28,0,9657,33747,3974.28,
815230458,Silver,125,1,78,10/12/2023,Week-50,Q4,2023,15504,1277,14181,126,0.082,Swipe ,Food,1276.29,0,9658,154012,15582.29,
815240358,Blue,125,0,138,10/12/2023,Week-50,Q4,2023,25027,1501,3357,62,0.06,Chip ,Grocery,637.83,0,9659,36659,4119.83,
815253708,Blue,465,0,100,10/12/2023,Week-50,Q4,2023,2841,1807,4144,73,0.636,Swipe ,Entertainment,663.04,0,9660,51669,5272.04,
815288583,Blue,470,0,60,10/12/2023,Week-50,Q4,2023,4815,1591,2501,36,0.33,Swipe ,Bills,450.18,0,9661,28611,3421.18,
815299833,Blue,470,0,106,10/12/2023,Week-50,Q4,2023,2228,1717,2334,61,0.771,Swipe ,Entertainment,653.52,0,9662,25817,3457.52,
815308683,Blue,355,0,87,10/12/2023,Week-50,Q4,2023,18927,887,3101,54,0.047,Chip ,Entertainment,186.06,0,9663,34750,3642.06,
815315058,Blue,465,1,121,10/12/2023,Week-50,Q4,2023,1438.3,0,2520,45,0,Swipe ,Grocery,403.2,0,9664,29043,3388.2,
815320383,Blue,125,1,120,10/12/2023,Week-50,Q4,2023,4710,0,2690,43,0,Swipe ,Food,699.4,0,9665,31525,3514.4,
815324433,Blue,350,0,86,10/12/2023,Week-50,Q4,2023,1438.3,0,4200,86,0,Chip ,Bills,798,0,9666,53480,5348,
815353083,Silver,300,1,54,10/12/2023,Week-50,Q4,2023,34516,2361,1853,36,0.068,Chip ,Bills,444.72,0,9667,17174,2597.72,
815472108,Blue,150,1,73,10/12/2023,Week-50,Q4,2023,2247,1045,1300,31,0.465,Swipe ,Entertainment,325,0,9668,11481,1775,
815484783,Blue,190,1,105,10/12/2023,Week-50,Q4,2023,8377,1211,1797,44,0.145,Swipe ,Grocery,197.67,0,9669,16002,2184.67,
815498733,Blue,370,0,164,10/12/2023,Week-50,Q4,2023,4333,1848,7643,85,0.426,Swipe ,Entertainment,1146.45,0,9670,105887,9159.45,
815500983,Blue,435,0,70,10/12/2023,Week-50,Q4,2023,2890,2001,1860,36,0.692,Swipe ,Travel,502.2,0,9671,17235,2797.2,
815504583,Blue,465,1,83,10/12/2023,Week-50,Q4,2023,1538,0,2275,43,0,Swipe ,Bills,591.5,0,9672,24654,3331.5,
815510883,Blue,200,1,110,10/12/2023,Week-50,Q4,2023,11862,2282,2576,74,0.192,Swipe ,Bills,231.84,0,9673,30141,3007.84,
815515158,Blue,285,1,96,10/12/2023,Week-50,Q4,2023,2147,1402,4240,69,0.653,Swipe ,Grocery,1017.6,0,9674,54883,5542.6,
815520333,Blue,125,1,99,10/12/2023,Week-50,Q4,2023,5282,1144,13513,115,0.217,Swipe ,Fuel,3243.12,0,9675,132215,16881.12,
815525508,Blue,320,1,111,10/12/2023,Week-50,Q4,2023,1515,0,3894,60,0,Chip ,Entertainment,973.5,0,9676,44604,5187.5,
815539233,Silver,125,1,115,10/12/2023,Week-50,Q4,2023,34516,214,1201,22,0.006,Swipe ,Fuel,72.06,0,9677,9535,1398.06,
815582358,Blue,390,1,116,10/12/2023,Week-50,Q4,2023,2519,1584,8852,95,0.629,Swipe ,Grocery,708.16,0,9678,117065,9950.16,
815589558,Blue,375,0,88,10/12/2023,Week-50,Q4,2023,1867,1478,4097,70,0.792,Chip ,Entertainment,983.28,0,9679,50153,5455.28,
815596608,Blue,275,1,158,10/12/2023,Week-50,Q4,2023,2866,921,4615,72,0.321,Chip ,Grocery,692.25,0,9680,71034,5582.25,
815598858,Blue,330,1,70,10/12/2023,Week-50,Q4,2023,2423,1779,4035,74,0.734,Chip ,Bills,807,0,9681,48196,5172,
815613033,Silver,375,0,96,10/12/2023,Week-50,Q4,2023,12518,1722,14276,96,0.138,Swipe ,Bills,856.56,0,9682,159788,15507.56,
815727183,Blue,340,0,88,10/12/2023,Week-50,Q4,2023,5228,1443,2683,62,0.276,Swipe ,Fuel,536.6,0,9683,31462,3559.6,
815756058,Blue,280,1,105,10/12/2023,Week-50,Q4,2023,2930,2266,4752,72,0.773,Swipe ,Grocery,1188,0,9684,76680,6220,
815761908,Silver,190,1,106,10/12/2023,Week-50,Q4,2023,34516,0,3722,72,0,Chip ,Bills,893.28,0,9685,41047,4805.28,
815767983,Blue,440,0,112,10/12/2023,Week-50,Q4,2023,1438.3,0,4869,66,0,Chip ,Grocery,292.14,0,9686,82306,5601.14,
815772333,Blue,290,1,76,10/12/2023,Week-50,Q4,2023,1438.3,0,4059,89,0,Swipe ,Travel,730.62,0,9687,48985,5079.62,
815789883,Blue,100,1,115,10/12/2023,Week-50,Q4,2023,2485,861,4728,81,0.346,Swipe ,Fuel,472.8,0,9688,75674,5300.8,
815812683,Blue,245,0,90,10/12/2023,Week-50,Q4,2023,8856,1433,5072,77,0.162,Chip ,Travel,912.96,0,9689,92177,6229.96,
815826708,Blue,370,1,82,10/12/2023,Week-50,Q4,2023,4442,1107,14437,109,0.249,Swipe ,Fuel,3320.51,0,9690,168628,18127.51,
815830083,Blue,220,0,96,10/12/2023,Week-50,Q4,2023,1953,1215,4253,72,0.622,Swipe ,Grocery,1020.72,0,9691,55279,5493.72,
815838633,Blue,125,0,53,10/12/2023,Week-50,Q4,2023,3890,2286,1889,51,0.588,Swipe ,Bills,510.03,0,9692,17872,2524.03,
815840283,Gold,375,0,76,10/12/2023,Week-50,Q4,2023,7744,1893,16059,124,0.244,Swipe ,Entertainment,2890.62,0,9693,228636,19324.62,
815845758,Blue,425,1,108,10/12/2023,Week-50,Q4,2023,1438.3,0,1354,24,0,Swipe ,Entertainment,81.24,0,9694,12331,1860.24,
815851233,Blue,250,0,116,10/12/2023,Week-50,Q4,2023,19032,0,1726,42,0,Swipe ,Grocery,189.86,0,9695,14975,2165.86,
815860008,Blue,125,1,94,10/12/2023,Week-50,Q4,2023,3140,2183,5109,78,0.695,Chip ,Grocery,357.63,0,9696,93526,5591.63,
815908908,Blue,365,1,120,10/12/2023,Week-50,Q4,2023,6263,2517,2613,50,0.402,Chip ,Grocery,600.99,0,9697,30747,3578.99,
816013383,Blue,200,0,107,10/12/2023,Week-50,Q4,2023,6184,0,1712,27,0,Swipe ,Fuel,136.96,0,9698,14975,2048.96,
816033783,Blue,125,1,69,10/12/2023,Week-50,Q4,2023,1672,957,2099,34,0.572,Swipe ,Entertainment,251.88,0,9699,21500,2475.88,
816073983,Blue,425,0,110,10/12/2023,Week-50,Q4,2023,8259,1182,7957,88,0.143,Swipe ,Entertainment,2148.39,0,9700,109325,10530.39,
816078708,Blue,415,1,97,10/12/2023,Week-50,Q4,2023,5662,1952,4014,61,0.345,Swipe ,Bills,240.84,0,9701,47575,4669.84,
816082233,Blue,245,0,134,10/12/2023,Week-50,Q4,2023,8547,1666,1311,33,0.195,Swipe ,Bills,301.53,0,9702,11638,1857.53,
816084333,Gold,345,1,121,10/12/2023,Week-50,Q4,2023,34516,1230,3260,63,0.036,Swipe ,Bills,717.2,0,9703,35787,4322.2,
816086508,Blue,150,0,113,10/12/2023,Week-50,Q4,2023,1438.3,0,4624,73,0,Swipe ,Entertainment,508.64,0,9704,71587,5282.64,
816089433,Blue,140,0,84,10/12/2023,Week-50,Q4,2023,3343,1581,1545,31,0.473,Swipe ,Entertainment,185.4,0,9705,14975,1870.4,
816091608,Blue,150,0,103,10/12/2023,Week-50,Q4,2023,1976,0,4424,73,0,Swipe ,Entertainment,486.64,0,9706,61835,5060.64,
816094233,Blue,300,0,93,10/12/2023,Week-50,Q4,2023,17393,1409,1692,38,0.081,Swipe ,Fuel,423,0,9707,14975,2415,
816129258,Blue,420,1,78,10/12/2023,Week-50,Q4,2023,2509,1897,4837,74,0.756,Swipe ,Fuel,919.03,0,9708,80327,6176.03,
816261858,Blue,395,0,89,10/12/2023,Week-50,Q4,2023,3984,2245,1821,39,0.564,Swipe ,Bills,145.68,0,9709,16433,2361.68,
816263808,Blue,380,1,77,10/12/2023,Week-50,Q4,2023,18026,755,2760,56,0.042,Swipe ,Entertainment,496.8,0,9710,32226,3636.8,
816310158,Blue,410,1,99,10/12/2023,Week-50,Q4,2023,12375,2263,14500,106,0.183,Swipe ,Bills,1160,0,9711,171555,16070,
816312633,Blue,150,0,86,10/12/2023,Week-50,Q4,2023,4717,0,2349,66,0,Swipe ,Fuel,446.31,0,9712,26106,2945.31,
816315558,Blue,225,1,66,10/12/2023,Week-50,Q4,2023,1503,879,4439,77,0.585,Swipe ,Food,1242.92,0,9713,62646,5906.92,
816319008,Blue,415,1,63,10/12/2023,Week-50,Q4,2023,13276,1917,1901,33,0.144,Swipe ,Travel,380.2,0,9714,18099,2696.2,
816325533,Blue,125,1,59,10/12/2023,Week-50,Q4,2023,6458,1802,2315,49,0.279,Swipe ,Fuel,162.05,0,9715,25533,2602.05,
816328308,Blue,200,1,75,10/12/2023,Week-50,Q4,2023,3773,0,14264,118,0,Swipe ,Fuel,3280.72,0,9716,158714,17744.72,
816378033,Gold,250,0,102,10/12/2023,Week-50,Q4,2023,34516,1104,1989,47,0.032,Chip ,Entertainment,377.91,0,9717,19748,2616.91,
816476658,Blue,340,0,96,10/12/2023,Week-50,Q4,2023,1812,1798,2921,44,0.992,Swipe ,Bills,175.26,0,9718,33587,3436.26,
816513108,Blue,290,0,115,10/12/2023,Week-50,Q4,2023,5269,1099,2195,63,0.209,Swipe ,Bills,504.85,0,9719,23321,2989.85,
816517683,Blue,300,1,83,10/12/2023,Week-50,Q4,2023,7530,1336,14719,115,0.177,Chip ,Food,1177.52,0,9720,181274,16196.52,
816528333,Blue,280,1,71,10/12/2023,Week-50,Q4,2023,2609,1115,4546,59,0.427,Chip ,Entertainment,954.66,0,9721,68104,5780.66,
816533733,Blue,285,1,113,10/12/2023,Week-50,Q4,2023,33951,0,1567,44,0,Swipe ,Bills,282.06,0,9722,14975,2134.06,
816549933,Blue,400,1,72,10/12/2023,Week-50,Q4,2023,1687,992,4342,82,0.588,Chip ,Food,1085.5,0,9723,58406,5827.5,
816594183,Blue,495,1,40,10/12/2023,Week-50,Q4,2023,2019,1380,2005,62,0.684,Swipe ,Entertainment,240.6,0,9724,20064,2740.6,
816596583,Blue,200,1,99,10/12/2023,Week-50,Q4,2023,11710,693,1749,50,0.059,Swipe ,Bills,227.37,0,9725,14975,2176.37,
816600933,Blue,415,1,60,10/12/2023,Week-50,Q4,2023,14501,0,1031,25,0,Swipe ,Bills,268.06,0,9726,5525,1714.06,
816606333,Blue,140,0,103,10/12/2023,Week-50,Q4,2023,32409,0,4218,66,0,Chip ,Food,632.7,0,9727,53933,4990.7,
816608808,Blue,495,1,118,10/12/2023,Week-50,Q4,2023,8916,0,2773,62,0,Chip ,Fuel,332.76,0,9728,32356,3600.76,
816613158,Blue,125,0,47,10/12/2023,Week-50,Q4,2023,2559,1514,4117,69,0.592,Online ,Food,1111.59,0,9729,50719,5353.59,
816615633,Blue,470,0,71,10/12/2023,Week-50,Q4,2023,3256,2035,7075,89,0.625,Swipe ,Bills,849,0,9730,101744,8394,
816756783,Blue,485,1,92,10/12/2023,Week-50,Q4,2023,2993,2249,4106,81,0.751,Chip ,Fuel,287.42,0,9731,50429,4878.42,
816761433,Blue,245,1,123,10/12/2023,Week-50,Q4,2023,5821,764,5291,96,0.131,Swipe ,Food,1534.39,0,9732,97323,7070.39,
816772908,Silver,200,1,91,10/12/2023,Week-50,Q4,2023,34516,1793,4533,78,0.052,Swipe ,Bills,861.27,0,9733,67384,5594.27,
816776283,Gold,405,0,53,10/12/2023,Week-50,Q4,2023,34516,1797,1534,30,0.052,Swipe ,Grocery,291.46,0,9734,14975,2230.46,
816826008,Blue,250,1,120,10/12/2023,Week-50,Q4,2023,1950,998,4630,84,0.512,Online ,Entertainment,324.1,0,9735,71813,5204.1,
816829608,Blue,195,1,100,10/12/2023,Week-50,Q4,2023,1438.3,0,1495,39,0,Swipe ,Fuel,194.35,0,9736,14975,1884.35,
816832383,Blue,190,1,97,10/12/2023,Week-50,Q4,2023,3421,2266,6932,75,0.662,Swipe ,Entertainment,970.48,0,9737,101391,8092.48,
816834933,Silver,125,0,118,10/12/2023,Week-50,Q4,2023,30702,673,2652,64,0.022,Swipe ,Bills,556.92,0,9738,31217,3333.92,
816841083,Blue,175,1,129,10/12/2023,Week-50,Q4,2023,2493,1566,4867,90,0.628,Swipe ,Entertainment,1411.43,0,9739,82242,6453.43,
816843933,Blue,220,1,97,10/12/2023,Week-50,Q4,2023,8823,1541,1961,32,0.175,Online ,Entertainment,156.88,0,9740,19238,2337.88,
816850458,Blue,225,0,107,10/12/2023,Week-50,Q4,2023,1698,0,2448,40,0,Chip ,Bills,660.96,0,9741,27725,3333.96,
816864483,Blue,110,1,91,10/12/2023,Week-50,Q4,2023,10264,803,4003,74,0.078,Online ,Fuel,600.45,0,9742,47314,4713.45,
816890883,Blue,270,1,118,10/12/2023,Week-50,Q4,2023,21695,1257,2266,74,0.058,Swipe ,Entertainment,249.26,0,9743,24524,2785.26,
817029108,Blue,405,0,95,10/12/2023,Week-50,Q4,2023,6885,1611,3804,67,0.234,Chip ,Fuel,1065.12,0,9744,42413,5274.12,
817035108,Silver,440,1,67,10/12/2023,Week-50,Q4,2023,6933,1870,15585,115,0.27,Chip ,Fuel,3117,0,9745,219600,19142,
817038333,Blue,395,1,114,10/12/2023,Week-50,Q4,2023,1513,725,4042,72,0.479,Chip ,Fuel,1172.18,0,9746,48514,5609.18,
817041408,Blue,300,1,113,10/12/2023,Week-50,Q4,2023,4169,1549,4519,82,0.372,Chip ,Entertainment,723.04,0,9747,66674,5542.04,
817086783,Blue,95,1,76,10/12/2023,Week-50,Q4,2023,2826,2162,2005,32,0.765,Chip ,Entertainment,140.35,0,9748,20025,2240.35,
817089408,Blue,410,1,116,10/12/2023,Week-50,Q4,2023,19114,1754,4413,69,0.092,Swipe ,Grocery,926.73,0,9749,61144,5749.73,
817094283,Blue,190,0,159,17/12/2023,Week-51,Q4,2023,8597,903,5173,78,0.105,Online ,Entertainment,1396.71,0,9750,95193,6759.71,
817108083,Blue,125,0,76,17/12/2023,Week-51,Q4,2023,14266,1341,1625,34,0.094,Swipe ,Fuel,178.75,0,9751,14975,1928.75,
817142433,Blue,250,0,47,17/12/2023,Week-51,Q4,2023,8082,2307,1725,29,0.285,Swipe ,Entertainment,293.25,0,9752,14975,2268.25,
817144458,Blue,480,0,86,17/12/2023,Week-51,Q4,2023,1438.3,1228,2580,67,0.854,Swipe ,Entertainment,670.8,0,9753,30228,3730.8,
817188408,Blue,480,0,68,17/12/2023,Week-51,Q4,2023,2795,1832,4679,67,0.655,Swipe ,Entertainment,982.59,0,9754,73914,6141.59,
817197333,Blue,420,1,86,17/12/2023,Week-51,Q4,2023,12007,956,2678,50,0.08,Swipe ,Food,642.72,0,9755,31393,3740.72,
817236708,Blue,325,1,105,17/12/2023,Week-51,Q4,2023,13546,1720,3943,73,0.127,Swipe ,Entertainment,946.32,0,9756,45787,5214.32,
817240833,Blue,375,1,108,17/12/2023,Week-51,Q4,2023,4970,1591,5023,78,0.32,Swipe ,Food,1105.06,0,9757,90267,6503.06,
817245183,Blue,410,0,43,17/12/2023,Week-51,Q4,2023,19715,1014,1979,40,0.051,Swipe ,Bills,415.59,0,9758,19589,2804.59,
817247658,Blue,300,1,88,17/12/2023,Week-51,Q4,2023,21317,0,3814,67,0,Chip ,Entertainment,800.94,0,9759,42600,4914.94,
817285758,Blue,125,0,110,17/12/2023,Week-51,Q4,2023,16435,0,1721,56,0,Swipe ,Travel,206.52,0,9760,14975,2052.52,
817288458,Blue,430,1,113,17/12/2023,Week-51,Q4,2023,5141,1737,5859,82,0.338,Swipe ,Fuel,996.03,0,9761,100687,7285.03,
817293258,Blue,175,0,116,17/12/2023,Week-51,Q4,2023,3183,2517,4017,63,0.791,Swipe ,Entertainment,843.57,0,9762,47727,5035.57,
817332483,Blue,440,1,128,17/12/2023,Week-51,Q4,2023,7306,0,2445,43,0,Chip ,Entertainment,342.3,0,9763,27581,3227.3,
817337958,Blue,285,0,108,17/12/2023,Week-51,Q4,2023,5814,1176,3796,74,0.202,Swipe ,Fuel,1062.88,0,9764,42331,5143.88,
817382958,Blue,245,0,49,17/12/2023,Week-51,Q4,2023,2317,0,4894,89,0,Chip ,Bills,1272.44,0,9765,84276,6411.44,
